start	end	text
407000	412000	Can you only distinguish kind of like one triangle, though?
412000	414000	Yes, I would say so.
414000	416000	Okay, and kind of like...
416000	418000	So like kneeling facing right?
418000	420000	Yeah, facing right.
420000	422000	Okay.
431000	434000	If this one...
434000	438000	This one has two triangles on top.
438000	439000	Okay.
439000	442000	Yeah, it's the only one that has two triangles on top.
442000	447000	Okay, and it's kind of like on top of a square and like a mountain shape?
447000	449000	Yes, on top of a square, yes.
461000	463000	This one...
463000	469000	It looks like a person walking to the left.
469000	470000	Okay.
470000	474000	I believe it's the one that you selected for the first picture.
474000	477000	Okay, with like the back leg kind of like...
477000	482000	With like the front leg kind of bent, the back leg kind of extended out?
482000	485000	Yes, I would say so, yeah.
485000	487000	No, it's...
488000	490000	This one, yeah.
495000	502000	This is like a kid riding on a horse or like a dog, maybe.
502000	503000	Okay, yeah.
503000	504000	It's moving to the left.
504000	506000	Okay, yeah, I know what you mean.
517000	522000	Okay.
522000	527000	This is the...
527000	532000	This also looks like a person kneeling.
532000	537000	It also has a diamond head and only one triangle as arms.
537000	541000	It's very similar to the one that you got right before.
541000	542000	Okay.
542000	549000	Okay, is like the body kind of like two different triangles like pointed out?
549000	553000	Like in opposite directions?
553000	563000	So kind of like kneeling with a diamond head and like the arms are like two triangles and like almost wings kind of?
563000	570000	Or is it just like kind of more basically kneeling facing right?
570000	574000	It's... I would say it's more basic facing right.
574000	576000	Okay.
576000	578000	Yeah, that's right.
586000	588000	Okay.
589000	600000	This one, if you look at its lower left side, it has a tiny triangle that's rather detached from the rest of the picture.
600000	608000	Okay, and it kind of looks like a like, I don't know, like animal or something facing right.
608000	610000	Like maybe like a swan swimming?
610000	611000	Yeah.
611000	613000	Yeah, yeah.
619000	624000	Okay, this one...
624000	634000	This one, if you look at its lower right side, there's only like one point of contact with the ground.
634000	637000	It sort of looks like a triangle.
637000	639000	Okay.
639000	641000	Yeah.
641000	644000	It's facing towards the left.
644000	646000	Okay.
647000	655000	And it kind of has like a like diamond head pointed left and like a big like protrusion like thing left.
655000	657000	Oh no, it doesn't have a diamond head.
657000	659000	It's going like a triangular head.
659000	660000	Okay.
660000	662000	Yeah.
663000	676000	Like the head is to the upper left and then it's sort of like diagonal across a line from the upper left to the lower right.
678000	681000	Okay, like...
681000	683000	Oh.
692000	700000	Okay, this one has a diamond head and then the body is just sort of like triangle.
700000	705000	But like the bottom of the triangle is a bit tilted to the right.
705000	708000	But like there's nothing fancy about the body.
708000	710000	No protrusions.
710000	712000	Okay.
713000	715000	Um...
715000	717000	Um...
717000	719000	So...
719000	722000	Is it like, so there's just one diamond head?
722000	724000	One diamond head, yes.
724000	726000	Okay.
726000	728000	And then what's the body look like?
728000	731000	The body is sort of like just a triangle.
731000	735000	I would say it's the most plain of all the pictures, the body.
735000	738000	Like the bottom of the body tilts a little bit to the right.
738000	740000	Okay.
742000	744000	Okay.
751000	753000	This one looks sort of like a toilet.
753000	755000	It also has a diamond head.
755000	756000	Okay.
756000	758000	Um, if you imagine like...
758000	759000	Yeah.
759000	761000	Toilet looking left.
761000	762000	Yeah.
762000	764000	Sort of like that, yeah.
773000	780000	This one looks like a dog with a really long, long neck.
780000	782000	Okay, yeah.
782000	784000	Yeah.
784000	787000	Gonna navigate over to that.
803000	806000	Um...
806000	809000	This one also has a diamond head.
809000	811000	And then...
811000	814000	It's sort of facing left.
814000	815000	Um...
815000	819000	Like if you imagine looking at the picture sideways, it's facing left.
819000	820000	Okay.
820000	822000	And then it has a...
822000	824000	It has a rectangular body.
824000	825000	Okay.
825000	828000	And then...
828000	831000	But like it has arms that...
831000	835000	It's like a square or maybe like a triangle on top of a square.
835000	838000	Like holding like a top hat like upside down.
838000	841000	Yeah, yeah, yeah, I would say that, yeah.
851000	854000	This one is...
854000	859000	It has a diamond head on a sort of surface, a very squat surface.
859000	861000	It's just...
861000	862000	Okay.
862000	865000	Sort of like a portal if you play any games.
865000	867000	But yeah.
867000	869000	Um...
869000	871000	And like that's just kind of...
871000	875000	It's like almost a rectangle that just has like a jagged cut out from it.
875000	877000	It's just a...
877000	880000	Like a diamond on top of a...
880000	882000	It doesn't look like a person.
882000	884000	Doesn't look like an animal.
884000	888000	Just like on top of a very thin table sort of.
888000	889000	Thinness table.
889000	891000	Oh.
901000	905000	Um, this one sort of looks like a flower.
905000	908000	But a kind of creepy sort of flower.
908000	909000	It's...
909000	910000	Okay.
910000	911000	It has a...
911000	912000	Yeah.
912000	915000	Like it has three petals made of triangles.
915000	917000	Yeah, okay.
918000	933000	This one looks like a person that's just sitting there looking up at the sky.
933000	934000	Um...
934000	941000	Like its head is sort of like a diamond but not tilted as much.
941000	943000	Okay, with like legs out kind of bent.
943000	944000	Legs out, yeah.
944000	946000	Sort of sitting legs out.
947000	949000	That sort of position, yeah.
960000	962000	Okay.
962000	966000	This one looks like a horse that's moving to the left.
966000	967000	Okay.
967000	968000	No person on it.
968000	970000	Just the horse.
976000	987000	This is also like a kid riding an animal moving to the left.
987000	988000	Okay.
988000	989000	Yeah.
989000	1007000	This sort of looks like a cactus.
1007000	1015000	There's like a big rectangle in the middle and then two smaller ones on either side.
1015000	1017000	That are almost like triangles.
1017000	1018000	Yeah, sort of.
1018000	1019000	Yeah, yeah.
1032000	1034000	Oh, this one's really weird.
1034000	1039000	It's like...
1039000	1040000	Ugh.
1040000	1043000	It doesn't look like anything.
1044000	1054000	Like, there's sort of like a triangle attached to that are L.
1054000	1055000	Okay.
1055000	1066000	But the L has like a tiny triangle attached to the lower right.
1066000	1067000	Okay.
1067000	1077000	Does it look kind of like maybe like an axe pointed right or something?
1077000	1079000	No, I know what you're referring to.
1079000	1080000	It's not that one.
1080000	1081000	Okay.
1081000	1086000	Is it what that looks kind of like a like...
1086000	1091000	Almost like if you take a C and rotate it left a little bit and then have a triangle bottom.
1091000	1092000	Yeah, yeah.
1092000	1094000	Sort of like that, yeah.
1094000	1095000	Yeah, that one.
1106000	1110000	This one looks like a person running to the right and he looks very happy.
1110000	1118000	It has a diamond head and then both of his arms are out and the arms are triangles.
1118000	1121000	And it's going left or to the right?
1121000	1122000	To the right, yeah.
1122000	1123000	Okay.
1125000	1126000	Okay.
1136000	1139000	Okay, it's the one that you chose just now.
1139000	1140000	Okay.
1154000	1171000	This one looks like a house on the right and then an arrow pointing up on the left.
1185000	1191000	Okay, this one looks like sort of like...
1191000	1198000	So there's like a rectangle on the bottom and then sort of like a chimney on the left.
1198000	1201000	Like a ladle kind of?
1201000	1202000	Sorry, a what?
1202000	1203000	Like a ladle.
1203000	1204000	Maybe.
1207000	1208000	Yeah.
1214000	1225000	This one looks like a person that's trying to fly and it's sort of like a diamond head
1225000	1228000	and it's trying to fly left.
1228000	1237000	Its body is sort of like a parallelogram and like both of its arms are also parallelograms,
1237000	1238000	yeah.
1245000	1250000	This one is the one that you said looks like an axe pointed to the right.
1250000	1251000	Okay.
1251000	1279000	This one is like a diamond head and then if you look at the lower right corner, there's
1279000	1282000	like a tiny upside down triangle.
1282000	1284000	Okay, yeah.
1284000	1312000	This one is sort of like a tilted square head to the right and then a trapezoid head
1312000	1313000	to the left.
1313000	1314000	Okay, yeah.
1314000	1315000	So it's two heads, yeah.
1315000	1318000	Where it's like kind of like a leg kicking up towards the left or something.
1318000	1319000	Yes.
1319000	1320000	Also, yeah, yeah.
1331000	1337000	This one looks like it's a very simple, plain one.
1337000	1340000	It's sort of like the flower but not really.
1340000	1342000	It only has like two petals.
1342000	1347000	And then there's like a trapezoid hollowed out from the picture, yeah.
1355000	1357000	This one has a diamond head.
1357000	1364000	It sort of looks like it's like kicking back and the leg that's kicking back is like a
1364000	1365000	triangle.
1365000	1366000	Okay, yeah.
1372000	1387000	Okay, this one has a really small triangle as its head.
1387000	1388000	Okay.
1388000	1391000	Do you know which one?
1391000	1392000	Yeah.
1392000	1393000	Okay.
1393000	1406000	This one sort of looks like a robot, to be honest.
1406000	1410000	It has a square, it's like not a diamond but a square.
1410000	1417000	And its feet are like two triangles very close together.
1417000	1418000	Yeah, okay.
1423000	1442000	This one is like a house to the left and then a big rectangle, a very tall rectangle to
1442000	1447000	the right.
1447000	1448000	Okay.
1449000	1455000	This one also has like two rectangles as its head.
1455000	1459000	It's sort of like an animal trying to walk upside down.
1459000	1461000	Okay.
1461000	1468000	Yeah, it has two triangles on top.
1468000	1470000	Two triangles on top?
1470000	1473000	Yes.
1473000	1476000	This one has a small triangle.
1476000	1477000	Okay.
1503000	1505000	Okay.
