start	end	text
730200	732200	Oh, okay.
732200	734200	Yeah, sorry.
734200	736200	I couldn't figure out how to describe this.
736200	739200	It kind of looks like a wine glass, like they're holding a wine glass.
739200	741200	Ooh, oh, I see it now.
741200	747200	Okay, well, this one looks like a flower, like the stem is coming from the right, like,
747200	755200	so the stem is going left, and then it opens up to the flower as it goes to the top.
755200	759200	Yeah.
759200	763200	It can be like a torch.
763200	766200	It also kind of looks like you started with the same diamond shape and cut out two triangles
766200	770200	from it, and then added something in the bottom.
770200	771200	Got it.
771200	773200	Like an angry claw hand.
773200	775200	Yeah, yeah, yeah, you're right.
775200	782200	Nice.
782200	786200	Yeah, sorry, I'll try.
786200	792200	This one looks like you're sitting at a table with someone, and the table is a hexagon,
792200	798200	but the hexagon is way wider than it is tall, and then there's a person across from you
798200	800200	that's sitting, so you see a bit of a body.
800200	809200	Got it.
809200	812200	Okay.
812200	818200	This is definitely like a barn, and there's a barn, and there's like a door that's white
818200	822200	that's cut out, and then on the left of the barn there's like a storage silo or something,
822200	825200	but the silo has a triangle on top of it.
825200	836200	Got it.
836200	842200	This one is another person praying, or sorry, asking for food or something, and their head
842200	849200	of the diamond is up there, and they have their arms to the right, and their leg is
849200	852200	going down to the left of it.
852200	863200	Great.
863200	869200	This one looks like a person kind of raising the roof, if that makes sense, like they're
869200	874200	dancing and their body is going to the left, kind of like their body is shifting to the
874200	875200	left.
875200	876200	Yeah.
876200	877200	Nice.
877200	892200	Ooh, this one does not look like a person to me either.
892200	898200	The square is like not the head of the person, or it's not even a person, but not the head
898200	899200	at all.
899200	903200	It's like a little bit in the bottom left of the picture, but still mostly in the center,
903200	905200	so if you had to pick a corner it would be the bottom left.
905200	911200	And then there's like the main body to the right of that, that's kind of a bit tall,
911200	914200	but not rectangular, there's stuff coming off of it.
914200	922200	And the defining feature to me is that on top of that main blob body part are two triangles
922200	923200	that are coming out.
923200	924200	Yeah, nice.
924200	927200	It's like a rabbit playing soccer.
927200	930200	Okay, I see it, yeah.
930200	931200	Nice.
934200	935200	Ooh.
938200	945200	I'm imagining this one is like a dance fighter, like you see in those movies, and they're
945200	950200	kind of like life, I don't know, like they move around a lot, that's bad.
950200	957200	Anyway, their head is more square than it is diamond shaped, and it's going, it's a
957200	960200	bit to the left of the image, but not like that much left.
960200	965200	And then the leg, the person that's kind of like a big leg, to be honest, is going to
965200	966200	the left.
966200	967200	Yeah.
967200	968200	Got it.
977200	984200	This one is the person like just sitting there, this is the one that you, when I was talking
984200	986200	about the ghost, that's the one you picked.
986200	988200	Oh, okay.
990200	991200	Nice.
1001200	1006200	Okay, interesting, this is the person like kneeling down, but their arms are up so they
1006200	1011200	look like kind of happy, like they're, like they've just finished a pose or whatever,
1011200	1015200	like a break dancing routine, now they're like kneeling there with their arms up a bit,
1015200	1017200	and they're looking at you.
1017200	1022200	There's also like a little bit of white space, like in the middle, that's like this very
1022200	1025200	thin triangle, if that helps.
1029200	1034200	They kind of have like a foot coming up to the left a little bit, but it's like a very
1034200	1036200	small triangle foot.
1036200	1039200	I think I know what you're talking about now.
1039200	1040200	Uh, yeah.
1040200	1041200	Okay.
1041200	1042200	All right.
1042200	1043200	All good.
1044200	1045200	Okay.
1054200	1061200	Okay, I want you to imagine like a tree, so there's like a rectangle base for the trunk,
1061200	1067200	and then there's two like sets of leaves on either left or right.
1067200	1069200	Now, no, no, no, sorry.
1069200	1072200	I was going to say like flip the tree over.
1072200	1074200	Sorry, that's the best way I think of to like describe that.
1074200	1076200	No, you're good, you're good.
1079200	1083200	Okay, this is just a barn with a silo, so like the same as before, but no triangle on
1083200	1084200	top.
1084200	1085200	Uh, yeah.
1085200	1086200	Got it.
1086200	1087200	Nice.
1089200	1091200	Trying to be still.
1097200	1099200	Mmm.
1100200	1106200	Okay, this is similar to the people begging, but it doesn't quite look like a person in
1106200	1112200	that there's the diamond head, um, mostly in the center, a little bit to the right.
1112200	1118200	Then there's a rectangular body and a little triangle on the right that looks like it could
1118200	1122200	be hands, but then on the left there's another rectangle.
1122200	1123200	Oh.
1123200	1124200	Yeah.
1124200	1125200	I chose too quickly.
1125200	1126200	No, it's okay.
1126200	1127200	It's okay.
1127200	1128200	You're good.
1128200	1129200	Okay.
1133200	1139200	This is just straight up a shape, like there's no, there's no diamond at all, or there's
1139200	1146200	no square at all, I mean, and it looks like it could be like a radar gun that a cop uses
1146200	1148200	to like, yeah, nice.
1158200	1162200	This is also just straight up a shape, there's no square.
1162200	1170200	Uh, it kind of looks like you have a telephone with a really weird protrusion coming out
1170200	1172200	of the back of it.
1172200	1173200	Nice.
1173200	1174200	Okay.
1174200	1193200	This is like a kid, there's like a kid, um, who's kind of looking down and a bit to the
1193200	1200200	left, and they have a triangular foot to the left and they're holding the square in their
1200200	1203200	hands and looking down at it.
1203200	1204200	Nice.
1204200	1219200	Ooh, um, this is the one that we, that you chose when we got it wrong, when we got it
1219200	1227200	wrong earlier that's like mostly a rectangular, mostly a rectangular but not quite, like objects
1227200	1228200	in the middle.
1228200	1229200	Yeah, yeah, yeah.
1241200	1246200	Um, this one looks like an angel to me, and so like those wings coming out to the left
1246200	1254200	and then a square head, mostly square head, looking to the right, and then a foot coming
1254200	1261200	out to the left a bit, and then something like, almost like a tail also coming out
1261200	1263200	from the back on the left.
1263200	1265200	Yeah, that's like it.
1265200	1267200	Um, yeah.
1267200	1271200	I'm a bit confused.
1271200	1272200	It's okay.
1272200	1279200	Um, the square is a bit to the right and quite a bit far to like the upper part of the box.
1279200	1280200	Uh.
1280200	1283200	Got it, got it, okay.
1283200	1284200	That's nice.
1284200	1285200	Amazing.
1294200	1295200	Yay!
1295200	1296200	Woo!
1296200	1297200	Very nice.
1314200	1315200	Good.
1320200	1321200	Thank you.
1321200	1322200	I'm doing good.
1322200	1325200	I'm trying not to move when I do it, but.
1327200	1328200	Okay.
1331200	1333200	Okay, sounds good.
1336200	1338200	Okay, great.
1338200	1339200	Thank you.
1343200	1358200	I should be good.
