start	end	text
618320	638400	Okay, this one is a little complicated, there's a square on the top,
641280	647120	and then at the bottom there's a parallelogram on the right, and then kind of like a hook shape on
647120	660560	the left, made by like a triangle and a rectangle. It reminds me of like a can opener at the bottom.
660560	676960	Okay, this is a house, but the rectangle is on the left side, and there's an arrow at the top.
676960	695920	Okay, this one is, there's a square at the top, and then towards the right side, and then a triangle
696560	705120	on the left side, upside down, and then there's like a big rectangle type thing slanted from
705120	706960	the top right to the bottom left.
715200	723840	Okay, this one reminds me of a pillar or some kind of tower. There's a rectangular base with like a triangle thing.
724960	726080	Oh, is that one?
726400	740000	Okay, this one is like a person with their arms up. There's a triangle on the top, and then
740640	755920	to, the main body is a big parallelogram, and they have their hands, their arms up.
756400	764160	Okay, this one looks like another person riding an animal. The animal is facing the left, the person
764240	768800	has a square head, the animal has a triangle head, and a triangle tail.
773360	791360	Okay, this one has a square at the top, and then also a triangle at the top on the right side,
791360	798400	which is kind of detached, and then on towards the middle, on the right side, there's another
798400	806080	detached triangle, and the bottom left is a parallelogram. It's kind of a weird shape.
806960	822560	Okay, this one reminds me of a totem pole. It's just a pole and then two triangles stuck on the side,
822560	824320	or two trapezoids stuck on the side.
824560	840720	Okay, this one is someone diving down into water. The top is two triangles,
841760	850000	and then the bottom is like a square head and two arm-like things.
854880	868000	Okay, this is rectangle at the bottom, and then skinny rectangle going up on the left with a triangle on top.
868960	884240	Okay, this one is just a symmetrical upside down trapezoid with two parallelograms
885360	887680	on either side, kind of pointing inwards.
898960	899680	Sway!
913600	918080	Hi Tommy. Okay, so it's like a horse-like kneeling back,
919120	926400	parallelogram on the right, bottom left corner, the square is in the middle up,
927120	932880	and then there's like two triangles separated that are like kneeling back. It's like a
932880	938720	like a horse mane, raining like two hooves up in the air.
940160	945280	There's like two separate triangles, or there was one in the right upper right corner,
945280	947120	one in the lower right corner as well.
948080	954320	Um, trapezoid with a parallelogram for the body with like a rectangle going up.
963200	970240	I'll do better. Okay, there's like a toilet with like a square on the top, a diamond on the top.
971200	978000	Um, like the C is pointing to the left, and there's like a little triangle, like many triangles
978000	984240	sticking out from the right side. The base has like a rectangle with two triangles, one small.
991360	994640	There's someone trying to do the splits upside down Y.
1000880	1014560	This one's the uh, it's like a music note, square on the bottom, like a big rectangle on the bottom,
1014560	1017840	and then I like pull going up with the triangle on the very top.
1018560	1022560	Okay.
1028800	1032560	House with a wrecking on the right, while wrecking on the right.
1032720	1048720	Okay, person with his arms out for triangles with the one on the right is attached,
1048720	1050480	but the one on the left is still attached.
1052720	1057360	Um, square head, like two triangles sticking up in the sides, one is attached,
1057360	1060480	the one on the right is attached, the one on left is still intact.
1063280	1078800	Okay, and then the other one is, this one is like a blob of person, it's a blob with a head,
1079520	1087760	the right uh, square head, but like the body is just a one blob, like one overly over a blob,
1087760	1094960	but like not, but like uh, a triangle on the very right bottom. Yeah.
1105280	1113360	This one is, it's like the blob like we saw just now, except now there's a triangle on the very
1113360	1117360	top and the bottom. Um, yeah.
1126240	1131360	Uh, horse riding, riding a horse, or riding an animal.
1131360	1149120	Uh, spaceship, um, triangle on the right and the left, and then triangle going up with a
1149200	1154560	connected to a diamond at the very top, very symmetrical, very pleasing to look at.
1165360	1170080	Handstand, uh, the two feet are like very small triangles at the very top,
1171040	1174560	someone on like one hand, one parallelogram is a hand.
1184160	1187040	Two bed diver, two tiny little triangle feet.
1187040	1204000	Um, scorpion, there's three triangles at the very top with a parallelogram.
1204000	1220080	Um, someone like a priest praying, like not praying, the one that's like
1220160	1224160	just extending his hands out to like this. Yeah.
1235120	1243200	Ice gator, um, foot is on a point to the left. Foot is on the, yeah, one foot is up in the air,
1243280	1248320	and then they're like two arms or triangles point to the left. Yeah.
1258480	1266320	Okay, this one is the trapezoid in the bottom and then parallelogram stuck towards the middle.
1274160	1280080	This is a really weird shape, triangle at the top, triangle at the top left corner,
1280080	1285440	triangle at the top right bottom, I mean bottom right corner, and then in the middle they're like
1286560	1291440	trapezoid and a parallel, trapezoid on the top, parallelogram on the bottom,
1293360	1299360	right, bottom right, trapezoid parallelogram with a triangle, top left, trapezoid with a triangle.
1300080	1310480	It goes from top left to bottom right, like a, it's like a string of stinky little patterns,
1311840	1317520	top right, there's nothing in top right or bottom left, top left, yeah.
1318080	1336880	Okay, and then there's a dancer with a triangle, two triangles, one triangle is facing to the
1336880	1342240	right, one triangle facing down, and then there's another triangle on the top that's like facing
1342240	1346400	to the right with a trapezoid, yeah.
1363040	1366400	Great.
1372240	1374400	Okay.
1386400	1388400	Yeah.
1402400	1412960	Okay, this is the weird string of shapes going from the,
1423280	1426400	okay, a priest with the arms open to the left.
1432240	1434400	Okay.
1438400	1440400	Scorpion.
1444400	1446400	Three points at the top.
1446720	1462560	Okay, this one is upside down trapezoid, two parallelograms.
1462560	1483920	Okay, this one is, the top is a square, and the rest looks like a pillar, like the trapezoid
1483920	1497280	base, a little thing sticking out on the right, the base is like a rectangle, and then
1500880	1512880	it's like a triangle, or like trapezoid shape at the bottom, and then upside down trapezoid halfway
1512880	1520240	through, and then a little pointy triangle nub on the right. Okay.
1522720	1523600	I don't have time.
1527360	1533040	Ice skater triangle pointing out to the right, the two arms out.
1543840	1553280	This one is like thick person with the two triangles pointing to the right with the square
1553280	1559040	head, like the foot is a triangle, and then the arm is a triangle pointing to the right.
1559040	1572880	House rectangle up on the right side.
1573520	1592720	Uh, person doing the splits, square head, trapezoid.
1593040	1605280	Um, this is a weird shape with the person with the arms, and like the triangle on the right is
1605280	1610560	not attached, and the triangle on the left is attached.
1610560	1622400	Uh, person riding a horse.
1622560	1634240	Um,
1636800	1652240	oh, this is what you said the horse name was, the two triangles pointing to the right.
1653120	1662240	Um, this is like the dancer, what I said was a can opener at the bottom, like two triangle legs.
1672400	1682240	Uh, scuba diver going up.
1682720	1696240	Uh, spaceship, satisfying.
1701040	1712240	Um, this is the oval blob person with the little triangle sticking out on the right, bottom right.
1712400	1728240	Um, this is the rectangle base with the skinny rectangle on the left side, triangle on the top.
1728240	1742080	Uh, handstand person, two triangles at the top.
1758240	1772080	Um,
1788400	1800080	good.
1800080	1808080	Yeah.
1808080	1816080	Okay.
1818240	1846080	Okay, it's a dancer with a can opener leg.
1848480	1860080	It's the person with the triangle, one triangle facing to the right.
1865840	1866720	This is a spaceship.
1866720	1896560	Um, right arm on the hats and left arm attached.
1897360	1908560	Uh, riding a horse.
1911680	1916560	Uh, big rectangles, little rectangle and little triangle on the left.
1920320	1926560	Music note.
1927680	1936560	Scuba diver.
1942080	1956560	High speeder.
1957600	1966560	Mayhem, horse mayhem.
1972320	1982560	Splits, upside down line.
1982800	1994400	Handstand.
1995360	2010240	House, rectangle on the right.
2013360	2019440	A weird, weird shape, triangle on the top, triangle on the bottom right as well.
2020400	2025120	Top, left, top, bottom right, weird shapes throughout.
2026080	2035280	Capyzoid and uh, yeah.
2039600	2047280	Okay, the, uh, the tucky dude with the two triangle facing to the right.
2050400	2055280	Okay.
2055280	2065280	Priest, holding hands out.
2065920	2081120	And then capyzoid upside down with parallelogram facing towards.
2083520	2095120	Bathroom, toilet with the, yeah.
2096240	2099120	Corpion.
2103120	2107120	Hey, nice.
2125280	2145120	Sounds good.
2145120	2153120	Thank you.
2155280	2167120	Okay.
2167120	2181120	Horsey, riding horsey, person riding horsey.
2181520	2190960	Patient.
2194000	2200960	Uh, handstand person, triangle on the top.
2200960	2220800	Corpion.
2222800	2230800	Toilet.
2230960	2244800	Upside on trapezoid, two parallelograms.
2249600	2260800	High skater, triangle on the right.
2260960	2268800	Weird shape, detached triangle on the right, square head.
2269040	2280800	Arms out.
2282240	2290800	Uh, dancer, can opener bottom.
2290960	2302800	Scooby-diamond.
2302800	2320800	Um, oval blob person, triangle bottom right.
2320960	2344800	Nick person, two triangles pointing to the right.
2344800	2356640	This is a rectangle on the right.
2356640	2370640	Music note.
2370800	2384480	Horsey doing splits.
2384480	2398480	Uh, weird line of shapes.
2398720	2412320	Horse name.
2412720	2420320	Priest, arms out to the left.
2420320	2428160	Horse.
2451280	2462160	Yes.
2462160	2482000	Corpion.
2482240	2499840	Dancer with the can opener.
2499840	2511840	Horse name.
2512960	2531840	Uh, blob, triangle to the right.
2531840	2541840	Priest.
2542000	2559840	Uh, riding horse.
2559840	2571840	Ice skating.
2572480	2585840	Toilet.
2585840	2599840	Uh, detached right arm and attached left arm.
2600480	2615680	Music note.
2615680	2629520	M10.
2630720	2643520	Uh, chunky man.
2644400	2657360	Splits.
2657840	2671360	Uh, upside down trapezoid, parallelograms.
2671680	2685200	Weird shapes, a line.
2685200	2699200	Three shape.
2700160	2713040	House.
2713040	2729040	Scooby-diver.
2730080	2745040	Uh.
2745040	2769080	That sounds good.
2769080	2776080	sounds good
2786840	2793840	uh can opener dancer
2799080	2806080	attached right arm
2821080	2828080	uh oval blob one right triangle bottom right
2829080	2836080	uh
2836080	2841080	scorpion
2841080	2848080	oh man
2850080	2854080	uh chunky guy
2854080	2861080	thick guy to the right chunky
2870080	2876080	a handstand guy
2876080	2883080	uh
2883080	2890080	toilet
2890080	2896080	uh
2896080	2901080	splits upside down
2901080	2908080	uh
2911080	2918080	freeze arms quiet to the left
2918080	2925080	uh
2925080	2932080	upside down trapezoid
2940080	2947080	weird shapes in a line
2948080	2955080	uh
2955080	2962080	scuba rider
2962080	2968080	uh
2968080	2975080	music club
2975080	2982080	uh
2982080	2989080	ice skater
2989080	2996080	oh
2996080	3003080	riding horse
3005080	3012080	spaceship
3012080	3019080	uh
3019080	3026080	horse name
3026080	3033080	uh
3033080	3040080	uh
3040080	3047080	house
3047080	3057080	uh
3057080	3067080	uh
3067080	3068080	good
3077080	3085080	okay
3085080	3089080	gotcha gotcha
3089080	3095080	let's go
3095080	3103080	sound
3103080	3110080	okay this one is a
3110080	3117080	and then it's like a small skinny thing going down and then in the very right and then going to the right is like a square
3117080	3124080	yeah
3124080	3133080	uh this is like an animal with the front triangle bigger than the back triangle
3133080	3139080	the front foot is bigger than the back
3139080	3144080	nice
3144080	3151080	okay this is a upside down trapezoid
3151080	3158080	uh
3158080	3165080	uh
3165080	3171080	okay this is two diamonds with a um square on the top
3171080	3176080	upside down tree
3177080	3183080	spaceship
3183080	3190080	uh
3190080	3197080	yeah other animal
3197080	3204080	uh
3204080	3211080	uh
3211080	3218080	house with a triangle to the left
3218080	3225080	uh
3225080	3232080	chunky man chunky man with the two legs to the two triangles
3232080	3239080	um
3239080	3243080	someone with two hands two arms in the air
3243080	3250080	uh
3250080	3257080	uh
3257080	3262080	um person riding of course it was more like a dog
3262080	3272080	a high old riding a dog
3272080	3282080	hands then
3282080	3289080	uh
3289080	3295080	uh
3295080	3302080	uh
3302080	3309080	uh
3309080	3316080	uh
3316080	3321080	uh
3321080	3327080	music note
3327080	3333080	uh
3333080	3346080	oh totem pole weird totem pole with the yeah there you go
3346080	3356080	uh person like sitting down in like a crash position
3356080	3361080	the presso espresso
3361080	3368080	splits
3368080	3375080	uh
3375080	3381080	free
3381080	3388080	uh
3388080	3395080	scorpion
3395080	3402080	uh
3402080	3409080	um
3409080	3426080	okay this is like a rectangle going from the top left to the bottom right and then there's a triangle coming
3426080	3436080	yeah
3436080	3446080	okay this one's a flamingo or swan
3446080	3456080	okay person like zombie kind of guy one foot on the floor one foot going to the left
3456080	3467080	okay
3467080	3476080	okay kneeling to the right with like a triangle outstretched and then a triangle like two triangles to the right
3476080	3485080	um and like they're like kneeling but then there's like a blob in the very bottom of a triangle with a right right angle on the bottom left
3485080	3495080	yeah
3495080	3505080	toilet
3505080	3515080	uh horse name
3515080	3534080	uh bunny bunny ears triangle body nice
3534080	3542080	uh
3542080	3552080	I see the
3552080	3561080	scuba diver
3561080	3578080	okay this one is weird um triangle with the right angle on the to the to the right and then another triangle on top of that with a rectangle on top of
3578080	3583080	that and then another triangle on top of that with the right angle on the left and then a tiny little triangle on the
3583080	3586080	oh sorry
3586080	3593080	that's a bad description
3593080	3610080	um right arm detached left arm attached
3610080	3631080	um the whole the like triangle like giving hand out to the right but then this time the parallelogram on the bottom instead of a triangle
3631080	3643080	and this is like a floating person going to the sky with a triangle up a triangle and like on his butt and then ahead the right
3643080	3652080	the square head and then I can't get a body going from the left bottom left corner to the upper right corner um triangle
3653080	3665080	uh yeah
3665080	3677080	riding horse
3677080	3691080	house rectangle on the right
3691080	3700080	okay this is like an upside down triangle on the bottom right corner and then on top of that it's like a another triangle and then
3700080	3703080	yay
3730080	3733080	sounds good thank you
