start	end	text
783500	792500	Yeah, I don't, it doesn't really look like an animal, like, it looks like a, I don't
792500	803500	know, like maybe like a rabbit or something, I don't know, but yeah, mostly like, yeah,
803500	807500	it's one of the like weird looking ones, sorry.
818500	824500	Okay, this one, uh, this one looks like a house, and on the left side there's like a
824500	831500	chimney, and on top of the chimney there's like a triangle, but I think it's the only
831500	833500	one that looks like a house, yeah.
839500	845500	Okay, this is, this is the other symmetrical image, so it's the one of the two symmetrical
845500	848500	images, but the one without the square.
854500	855500	Nice.
861500	868500	Okay, um, this one kind of looks like a person, uh, there's a square head, and their legs
868500	876500	are like kind of spread out, um, it looks like they're almost like, like in a, like
876500	881500	small split, or like, like maybe like running.
883500	885500	Yeah, nice.
892500	900500	Um, okay, this one, this one also looks like someone is praying, um, but it's, it's not
900500	907500	the one that, that was correct, that you selected earlier that was right, um, it's the other
907500	913500	one that looks like someone's praying, um, and there's like, their hands are out to the
913500	920500	right side, um, with a square head, and they have like a little, a little point on the
920500	925500	left side, but it looks like the hands are out to the right side.
929500	930500	Nice.
930500	948500	Um, okay, this one, this one kind of looks like a toilet, um, with like a square on top,
948500	954500	um, and then the like seat of the toilet is on the left side.
961500	962500	Nice.
969500	979500	Um, okay, this one, I think this one is, this one's the only symmetrical image out of all
979500	987500	of these, um, it looks like two squares on top of each other, kind of.
990500	1004500	Um, okay, this one, this one kind of looks like a dinosaur or, or like a giraffe, um,
1004500	1010500	and the giraffe is like, it's like facing left, um, and you can see like the long neck
1010500	1013500	and then like a, like a rectangular body.
1014500	1016500	Does it have any triangles on the bottom?
1016500	1018500	No, no triangles on the bottom.
1018500	1020500	It has like a triangle head.
1031500	1037500	Um, okay, this is, this is the other one that looks like a giraffe, um, or like, yeah, and
1037500	1042500	then there, there are like triangles on the bottom and like, kind of like a tail.
1046500	1061500	Um, okay, this one is extremely weird looking, um, there's like, it looks like a dog and
1061500	1069500	then like something is on top of the dog, um, and there's like, it's, it's like one
1069500	1075500	of the two images where there's like a little triangle sticking out on the right side, almost
1075500	1081500	like a tail, um, except out of those two it, oh I think, okay, nice.
1088500	1097500	Um, okay, this one also looks like a dog, um, it's like facing to the left, um, and
1097500	1103500	it has triangles, or has like, kind of has triangles for feet, um, and it has like a
1103500	1105500	rhombus for a head.
1116500	1124500	Um, okay, this one is, this one isn't symmetrical but it's close to symmetrical, um, it's like
1124500	1131500	almost like a vertical pillar and there's like two triangles, nice.
1133500	1144500	Um, okay, this one also looks like a dog, except the dog is like, kind of, the head
1144500	1152500	is on the right side this time, um, and there's a tail with, um, like a little upside down
1152500	1157500	triangle as the tail and there's a square head on the right side.
1164500	1172500	Hmm, I don't know, a square head dog.
1172500	1182500	Yeah, kind of like a dog, um, I think the most distinct feature is an upside down little
1182500	1184500	triangle for the tail.
1185500	1191500	Oh, it just isn't an image that I've like already selected.
1191500	1192500	No, it's not.
1192500	1196500	I, I think it's actually the only one with an upside down triangle.
1200500	1201500	What?
1201500	1203500	I don't see it, okay.
1221500	1224500	Do you say it looks like a dog or like a duck?
1224500	1227500	Like a dog, kind of, like a dog.
1231500	1238500	Oh, there's no distinct feet, there's like not, there's no distinct legs so it looks
1238500	1242500	like the dog is like, maybe it's like jumping or something.
1242500	1250500	Um, but yeah, I think, I think the upside down triangle is probably the most, most recognizable
1250500	1251500	feature.
1253500	1256500	What do you mean by upside down triangle?
1256500	1264500	Um, it's like, uh, the tip of the triangle is pointing downwards and the top of the triangle
1264500	1266500	is completely flat.
1267500	1271500	Okay, I don't really see it so I'm just gonna...
1271500	1272500	Okay, no worries.
1275500	1277500	Oh, I thought you said it looked like a dog.
1278500	1280500	Yeah, maybe it doesn't.
1281500	1283500	It looks like a person to me.
1283500	1292500	Uh, um, okay, this one also looks kind of weird.
1292500	1300500	Um, there's like a square head and then like a little triangle that's hanging off of the
1300500	1302500	head on the right side.
1302500	1308500	Um, it also, it isn't symmetrical, it kind of looks symmetrical, close to symmetrical,
1308500	1313500	but there's a little triangle hanging off the right side of the head and on the bottom
1313500	1316500	left there's another small triangle.
1318500	1320500	Wait, can you repeat that?
1320500	1328500	Yeah, um, there's like a square head on top and then hanging off of the head on the right
1328500	1331500	side, uh, there's another triangle.
1335500	1337500	But it's like, it's disconnected a little bit.
1337500	1340500	So it's only touching at the points.
1341500	1342500	Yeah.
1350500	1356500	Um, okay, this looks like, oh, I think this is the one you selected when we were trying
1356500	1358500	to figure out the dog one.
1360500	1363500	Uh, like, like, okay, wait, I see.
1363500	1365500	It looks like, kind of like a ghost.
1365500	1366500	Yeah.
1376500	1384500	Um, okay, this looks like a person, um, but the left side of the person is completely
1384500	1385500	flat.
1385500	1390500	Um, it's just like a straight line on the left side and on the right side there's like
1390500	1396500	kind of an arm sticking out, uh, to the right, um, at the top.
1396500	1414500	Um, okay, this one's kind of, kind of weird looking.
1414500	1423500	Um, it looks like a scale, but it's like tilted 45 degrees to the right almost.
1424500	1435500	Um, there's like a triangle on the left side, um, that's like connected to this like vertical.
1435500	1438500	And it doesn't look like any particular person or animal?
1438500	1443500	No, it doesn't look like, it doesn't look like an animal or person.
1443500	1447500	Um, there's like, there's like a vertical beam.
1448500	1449500	Yeah.
1450500	1451500	Nice.
1453500	1468500	Um, okay, this also kind of looks like a person, um, except the, there's like a small triangle
1468500	1473500	and like an upside down triangle on the bottom right and it looks like there's one, like
1473500	1478500	one foot of the person and then there's like something sticking out on the left side of
1478500	1480500	the person as well.
1480500	1485500	Um, but there's like one, yeah, one upside down triangle all the way on the bottom right
1485500	1487500	corner of the image.
1490500	1494500	Um, and just like a regular square head.
1495500	1497500	Oh, okay.
1499500	1502500	So I think I like didn't hear like part of it.
1502500	1504500	No, you're good.
1505500	1516500	Um, okay, this one, this one looks, I don't know, kind of looks like a dog, like a dog
1516500	1521500	facing left and there's like a little triangle tail again.
1521500	1526500	Um, and then the little triangle is on the right side, the very right side of the image
1526500	1527500	on top.
1527500	1531500	Um, and there's like a triangle head for the dog.
1531500	1535500	And it kind of looks like a person is like riding it maybe.
1535500	1538500	Oh, I thought you said it looked like a dog.
1538500	1539500	Yeah.
1539500	1541500	Oh, I guess it kind of does.
1541500	1542500	Huh.
1542500	1548500	Uh, okay, this one also looks like a house except the chimney is on the right side.
1555500	1560500	How are the brain scans looking for the people listening on the internet?
1560500	1561500	I'm trying not to move.
1561500	1563500	I feel like I sort of pitch up my hands a little bit.
1563500	1565500	I'm going to try not to.
1568500	1571500	Um, I guess they don't hear me.
1571500	1572500	Oh, I don't know.
1572500	1573500	Okay.
1573500	1578500	Uh, this one looks like, oh, this is the, this is the one you selected.
1578500	1581500	It looks like kind of like a rabbit or a bunny.
1581500	1583500	Uh, there's like two triangles on top.
1583500	1586500	Oh, this is the misconstrued like potential dog.
1586500	1588500	Oh, wait, okay.
1590500	1599500	Um, okay, this looks like a person sitting down.
1599500	1602500	They're facing left and they have like two legs.
1602500	1607500	It looks like they're sitting, like sitting all the way down and their, their knees are off the ground.
1607500	1610500	Um, and their feet are also on the ground.
1610500	1613500	And the feet is an upside down triangle?
1613500	1615500	Uh, no, not really.
1616500	1619500	Um, the feet are like connected.
1619500	1622500	It's like they're sitting all the way down.
1622500	1628500	Uh, like if they're sitting on their butt and their knees are off the ground and they're facing left.
1635500	1636500	Yeah.
1645500	1664500	Um, I could hear for the most part.
1664500	1667500	There were some parts that got a little bit like muffled.
1667500	1669500	Uh, but otherwise it's okay.
1669500	1672500	I feel like at some point my head started to hurt a little bit.
1672500	1679500	I don't know if it's just because like the, um, head piece is like on kind of tight from the beginning, but I don't know.
1685500	1686500	Got it.
1686500	1688500	Okay, sorry about that.
1702500	1712500	Okay.
