335520	340280	Guess the one of them kind of looks like a CE and the others like a triangle part sticking out
341360	343360	Oh
354800	357240	This looks like if this has like a
357760	362400	At the very top there's a try a triangular piece the triangle is pointing to the left
362760	368960	And it kind of looks like a head it it comes to a point and then the rest of them in the rest of the part below
369160	373600	It's like it could be something holding like a block facing to the left
384160	389080	This is also completely symmetrical it kind of looks like it could be a boat with like a diamond on top
389080	391240	It's a completely symmetrical to the left and right
391880	396200	It's got like a horizontal piece at the bottom with the diamond
397000	399840	Coming off the point a point and on top
415600	417600	This looks
418000	423200	Vertices are Jen the most the vertices are generally pointing towards the left on the like middle
423200	428360	It kind of looks like a could be a leg with a foot or like a pedestal and then it's got like two
429560	431560	tree like
431600	434200	triangular shapes pointing out on the left side with a
434920	438800	Diamond on the left side as well and the little triangle pointing out on the right
441440	449000	Kind of look part of it could be part of like a kid's drawing of a tree with the triangle stacks on top of each other on the left side
453200	455200	I
462400	464400	This looks like it could be like a
464600	469040	Kind of like a swan or a duck or something facing to the right
469520	474960	Well, there's a little triangular little triangular piece that comes off from a point on the bottom left
483600	491480	This looks like a person riding a horse or a dog and the person is looking
492920	495640	Excited not sad. There's another one. They look sad
497880	499880	And
500680	502680	Animal with their writing is kind of
502760	504760	Has got their head
504760	510520	Horizontal triangle has horizontal and the tail is not pointing up. It's pointing slightly down
514200	519000	And of course looks like they're grabbing the head of the horse or the dog or something
532200	538080	This looks this is the other kind of praying looking one except for they're looking to the to the left and standing
538600	540600	Or they could be like giving something
540840	546040	It's like a it looks very almost like a priest or something. I I don't know
546840	548840	They're like a diamond head
549160	551760	They're wearing a cloak looking to the left
553160	555160	Outstretched arms
555160	572520	This it's got like two one foot on the ground one foot pointing
573440	574840	to the
574840	580080	left left up a little bit what looks like it's got like a slightly tilted
580840	582840	Square on the top
583840	588800	And it looks like someone could be standing on one foot and having the other foot in the air
591560	598120	With a triangular head piece pointing down and a square on the right top
600040	602040	Coming off a little bit
613840	620800	This looks like a person with their arms stretched out in celebration you only see the torso and the arms
621120	623120	stretched up and the
623120	625120	square head
637080	642280	This it looks like a mountain it's not like to take a small peak on the bottom
642960	648480	Left and then another peak and then a square with two triangles sticking out of it attached to the top peak
651880	653880	Conversely
655360	656840	Yeah
656840	659240	So it's like it's kind of slanted
660400	667800	Upward with a triangle for a square and two triangles sticking out of the top it could kind of look like someone sitting down facing the
668600	672040	Right looking a little sad or something. I don't know
672840	674840	I
683040	685880	This looks like a house with a big
687960	691480	Cold building or silo or something that's it kind of looks like a bar
691600	693600	I
703040	710200	This looks like a horse or dog like animal looking to the left with
714440	719720	Point their feet or leg parts coming to a point triangular point and
722360	726120	A triangular head and a parallelogram tail
738920	746440	This looks it's got like three main central tears like a triangle and then
747320	755640	Other thing and then another triangle and then it's at the top and then like a diamond on top of the whole thing
755640	757640	And a little triangle on the bottom
758560	763520	Left so they have a little triangle sticking out on the bottom left. That's the most defining characteristic
765360	771200	And it kind of looks like it's like a bunch of top all over maybe but not
773120	775720	Or like a woman wearing a dress or something
777080	779080	Um
789960	794040	This is like a water fountain or toilet with a diamond on top of it
795040	798360	They're like a pedestal some kind of like pedestal
799080	800720	with a
800720	802920	skinny piece on the top
803640	806520	Left and then a diamond on top
819080	821080	It's like an ornament
821520	826080	It's got like it's like two square superimposed that you can't see the top
827040	833240	It's the belower one's top bird it protects the top one's lower vertex, but it looks like a Christmas tree ornament
846880	853400	This also kind of looks like a water fountain with a diamond sitting on top of it
854400	859120	It actually looks like that a lot if you take off the top diamond piece looks like a water fountain
871440	873440	This one's a bit abstract
873840	881120	It's got two little triangular pieces sticking out from a from a vertex at the top and then another block
881240	884160	It's about to fall off or it could be sliding down
885320	892280	Little triangular piece, but it's not like the two little triangles coming off the vertex point at the top on the top
893480	895480	Slightly to the left
895760	897760	That's probably the most finding characteristic
898080	910440	This is very simple it's
911520	914960	It's kind of it's convex to the
917040	920360	Left it's got a long piece sticking out of the top
920800	923960	long thicker piece and then a thinner piece on the
924600	926360	side on the
926360	928360	left side
940720	942720	This is
944080	946080	It kind of looks like it could be a
947760	952920	Person like sitting down kind of looking upward with their look up to the
953360	955360	Left with their arms outstretched
956640	958640	Triangle outstretched to the left
961040	964760	It kind of looks like on the bottom left looks like a little mountain peak
978360	980360	This is a very simple
980600	988640	Looks like a square on the bottom with a long piece sticking out on the left like a user something looking to the left
992080	994080	Square with a chimney
1003280	1009280	This is like a sad person running a dog a horse it's like the other one the person looks like they're looking down
1011120	1015320	The one before but the person looks is looking a little down
1025320	1031980	This isn't a person looking to the right standing up hold it looks like they're holding something
1032820	1042340	Where maybe like wearing a dress but there is like a point on the bottom left side that sticks out
1042340	1044340	That's kind of random
1045100	1048860	But it looks it's person standing up looking to the right holding something
1049660	1051660	It's about to give something to someone else
1052860	1054860	Like a basket or something
1055580	1064580	Although could be Scott it's gonna try a diamond at the top of the head
1078780	1081300	This looks like a dog looking to the
1082420	1084420	left
1084500	1087020	just with a flat feet and
1099420	1101420	It's like a person
1101420	1104460	Standing like maybe like you're dancing or something looking to the left
1104740	1109820	It's got a one parallelogram leg that's all straightened out to the left
1109900	1113660	And then another one that's the right one that's bent that has a triangular foot
1115060	1117860	A triangular arm pointing to the left
1128940	1130940	This is a
1130940	1133780	Less clear shape, but it looks like a person
1134460	1136460	Kind of maybe pointed to the left
1136460	1142540	It's like a blob on the bottom and then I try and then a diamond head
1142980	1144980	on the top
1158300	1165260	This looks like a house with a triangular chimney silo thing attached to it another bar
1172780	1178620	This looks like a bamboo rod with
1180180	1184100	Spikes sticking out on either side very simple
1186940	1190620	It's just a lot of rod with something sticking out
