start	end	text	trial
554000	557000	Two triangles at the top.
557000	573000	And there's a square on top of a triangle at the bottom.
573000	586000	The figure with diamond head kneeling on the ground and it has two triangle arms pointed upwards or out.
586000	591000	And it's facing the right hand side.
591000	593000	It's facing the right hand side?
593000	597000	Yeah, it's facing the right and it looks like it's kneeling on the floor.
597000	606000	And it has two triangle arms pointed out at a diamond head.
606000	608000	I'm not getting this.
608000	616000	There's like a small white sliver between the two arms.
617000	624000	Okay, can you describe its position to me on your side?
624000	626000	Like row and column.
626000	630000	I think it's different columns and rows for each of us.
630000	634000	I know, but describe your row and column to me.
634000	644000	Okay, it's on the top row and it's in the fifth column.
644000	654000	It has a diamond head and it looks like it has two arms and they're triangles and they're sticking outwards.
654000	657000	It almost has a V-chest shape.
657000	662000	A downward V-chest shape.
662000	665000	This is not the bat, is it?
665000	666000	What?
666000	669000	This is not the bat.
669000	673000	No, not the bat.
674000	678000	There's only one thing with two hands to me.
678000	687000	The only thing I can see there with two hands is the thing which is diagonal and the two hands are outstretched.
687000	695000	So this one, it looks like it has a V as a chest.
695000	702000	It's like a diamond head and it's supported on a V-shape.
702000	704000	Do you see that?
704000	707000	Hold on, does it have two triangles?
707000	710000	Yeah, and it forms like a V.
710000	715000	No, wait, it has two triangles as legs?
715000	725000	The legs are kind of lumped together to create a sort of...
725000	729000	Yeah, I guess it could be seen as two triangles.
729000	733000	No, there's only one thing there with two triangles. It's very clear it's two triangles.
733000	738000	Okay, no, it's not two triangles.
738000	753000	The head is a diamond and there's a triangle on the right that could be a hand and next to that there's a triangle on the left.
753000	760000	And it looks like a V, like the letter V almost sticking out.
760000	771000	Okay, let's describe this in the future as the square head and the woman with her hair. That's the title.
771000	775000	Her hair? Okay, got it.
784000	790000	It looks like it's a square head and it looks like it's falling off to the right.
790000	796000	And there's two legs. One of the legs is at the top.
806000	810000	The dog on top of the other dog.
813000	830000	There's two legs. One of them is stretched out to the left. There's a diamond head.
830000	838000	And there's like a point facing the left side.
838000	841000	So does it look like this person is running?
842000	845000	Yes.
856000	858000	The podium.
872000	882000	It's like a square head and there's a long left leg.
882000	888000	And there's a smaller triangle for the right foot.
888000	900000	The graduate student.
911000	913000	The blow dryer.
918000	932000	It looks like an L, like it's an L shape. It's a thick L.
932000	937000	Okay, that's what I thought when you said the squad before.
937000	939000	Yeah.
948000	957000	It looks like a person walking. It has two triangles as the feet and an arm facing the right.
965000	971000	The strained looking diagonal figure.
971000	975000	What, the two arms outstretched?
976000	984000	No, it looks like a line almost, but like a diagonal line to the left.
989000	994000	It could look like sunglasses almost.
1005000	1009000	Okay, that's what I thought when you said the strained looking diagonal figure.
1009000	1010000	Okay, that's what I thought when you said the strained looking diagonal figure.
1010000	1011000	Okay, that's what I thought when you said the strained looking diagonal figure.
1011000	1012000	Okay, that's what I thought when you said the strained looking diagonal figure.
1012000	1013000	Okay, that's what I thought when you said the strained looking diagonal figure.
1013000	1014000	Okay, that's what I thought when you said the strained looking diagonal figure.
1014000	1015000	Okay, that's what I thought when you said the strained looking diagonal figure.
1015000	1016000	Okay, that's what I thought when you said the strained looking diagonal figure.
1016000	1017000	Okay, that's what I thought when you said the strained looking diagonal figure.
1017000	1018000	Okay, that's what I thought when you said the strained looking diagonal figure.
1018000	1019000	Okay, that's what I thought when you said the strained looking diagonal figure.
1019000	1020000	Okay, that's what I thought when you said the strained looking diagonal figure.
1020000	1023000	Okay, that's what I thought when you said the strained looking diagonal figure.
